City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Ostrovnoy,68.0531,39.5131,10.27,90,7,17.07,RU,2022-01-26 23:25:55
294,Klaksvik,62.2266,-6.589,38.32,90,100,31.41,FO,2022-01-26 23:21:21
295,Port-Gentil,-0.7193,8.7815,79.9,82,87,11.25,GA,2022-01-26 23:25:55
296,Souillac,-20.5167,57.5167,71.37,83,20,3.44,MU,2022-01-26 23:25:56
297,Weatherford,32.7593,-97.7972,49.6,29,44,1.01,US,2022-01-26 23:25:16
298,Malanje,-9.5402,16.341,62.96,98,100,3.2,AO,2022-01-26 23:25:56
299,Saint-Leu,-21.15,55.2833,70.66,67,30,11.01,RE,2022-01-26 23:25:57
300,Yumen,40.2833,97.2,17.47,48,32,7.49,CN,2022-01-26 23:25:57
301,Rocha,-34.4833,-54.3333,70.43,92,100,18.01,UY,2022-01-26 23:25:58
302,Matata,-37.8833,176.75,79.59,44,2,3.87,NZ,2022-01-26 23:25:58
303,Gurupi,-11.7292,-49.0686,72.3,91,95,3.29,BR,2022-01-26 23:25:59
304,Amga,60.8953,131.9608,-25.49,100,96,1.83,RU,2022-01-26 23:25:59
305,Mehamn,71.0357,27.8492,27.37,89,98,11.34,NO,2022-01-26 23:25:59
306,Batemans Bay,-35.7167,150.1833,79.2,54,10,9.04,AU,2022-01-26 23:26:00
307,Olga,43.7444,135.2892,13.59,66,1,8.75,RU,2022-01-26 23:26:00
308,Laibin,23.7,109.2667,60.49,92,99,4.38,CN,2022-01-26 23:26:01
309,Ca Mau,9.1769,105.15,72.72,94,29,4.0,VN,2022-01-26 23:26:01
310,Pangai,-19.8,-174.35,82.18,76,13,9.71,TO,2022-01-26 23:26:01
311,Severo-Kurilsk,50.6789,156.125,25.23,80,91,23.42,RU,2022-01-26 23:26:02
312,Gorele,41.0308,39.0031,38.64,95,100,5.14,TR,2022-01-26 23:26:03
313,Cabo San Lucas,22.8909,-109.9124,76.6,38,0,0.0,MX,2022-01-26 23:26:03
314,Pisco,-13.7,-76.2167,71.65,68,62,20.71,PE,2022-01-26 23:26:04
315,Axim,4.8699,-2.2405,79.09,84,0,7.4,GH,2022-01-26 23:23:23
316,Doha,25.2867,51.5333,64.29,91,0,0.0,QA,2022-01-26 23:26:04
317,Aksarka,66.5606,67.7975,6.22,93,100,9.64,RU,2022-01-26 23:26:05
318,Port Hedland,-20.3167,118.5667,82.45,74,40,5.75,AU,2022-01-26 23:26:06
319,Ust-Ilimsk,58.0006,102.6619,-14.94,100,86,1.77,RU,2022-01-26 23:26:06
320,Banda Aceh,5.5577,95.3222,78.03,81,67,3.22,ID,2022-01-26 23:26:06
321,Tiznit,29.5833,-9.5,51.85,62,3,5.28,MA,2022-01-26 23:26:07
322,Myitkyina,25.3833,97.4,54.63,95,51,2.55,MM,2022-01-26 23:26:07
323,Novomykolayivka,47.9781,35.9102,19.65,97,94,3.15,UA,2022-01-26 23:26:08
324,Palana,59.1167,159.9667,0.41,93,100,11.23,RU,2022-01-26 23:26:08
325,Saint Anthony,45.0205,-93.218,23.31,73,0,5.99,US,2022-01-26 23:26:09
326,Kurchum,48.5722,83.6542,2.84,90,100,2.3,KZ,2022-01-26 23:27:09
327,Jinchang,38.4953,102.1739,19.81,55,99,1.79,CN,2022-01-26 23:27:10
328,Sao Filipe,14.8961,-24.4956,75.13,69,84,15.21,CV,2022-01-26 23:27:10
329,Victoria,22.2855,114.1577,67.95,89,96,5.99,HK,2022-01-26 23:23:30
330,Provideniya,64.3833,-173.3,-3.89,71,75,4.47,RU,2022-01-26 23:27:11
331,Inongo,-1.95,18.2667,73.96,86,100,4.12,CD,2022-01-26 23:27:12
332,Andreapol,56.6513,32.2664,13.5,96,100,6.69,RU,2022-01-26 23:27:12
333,Honiara,-9.4333,159.95,78.4,88,100,6.06,SB,2022-01-26 23:27:13
334,Bolanos De Calatrava,38.9069,-3.6635,42.78,88,56,7.4,ES,2022-01-26 23:27:13
335,Yarada,17.65,83.2667,71.92,94,75,2.3,IN,2022-01-26 23:27:14
336,Villa Bruzual,9.3328,-69.1208,85.82,39,63,3.96,VE,2022-01-26 23:27:14
337,Manturovo,58.3353,44.7619,-5.01,100,96,2.86,RU,2022-01-26 23:27:15
338,Rochegda,62.8,43.25,-7.91,100,84,3.51,RU,2022-01-26 23:27:15
339,Saldanha,-33.0117,17.9442,60.85,92,4,13.29,ZA,2022-01-26 23:22:32
340,Mount Isa,-20.7333,139.5,78.57,94,100,9.22,AU,2022-01-26 23:26:59
341,Le Port,-20.9373,55.2919,71.6,69,61,5.17,RE,2022-01-26 23:27:16
342,San Jeronimo,-11.9472,-75.2829,52.32,79,100,1.54,PE,2022-01-26 23:27:16
343,Nyurba,63.2842,118.3319,-9.62,99,99,4.79,RU,2022-01-26 23:27:17
344,Novosil,52.9739,37.0405,8.4,98,94,3.47,RU,2022-01-26 23:27:17
345,Nanortalik,60.1432,-45.2371,17.71,76,100,11.63,GL,2022-01-26 23:27:18
346,Cedar City,37.6775,-113.0619,38.39,38,0,5.75,US,2022-01-26 23:27:18
347,Mezen,65.8522,44.24,-4.58,100,78,4.97,RU,2022-01-26 23:27:19
348,Mikhaylov,54.2292,39.0186,4.28,99,95,4.16,RU,2022-01-26 23:27:19
349,Brigham City,41.5102,-112.0155,38.19,56,40,3.0,US,2022-01-26 23:27:19
350,Aberystwyth,52.4155,-4.0829,47.3,90,100,18.86,GB,2022-01-26 23:27:20
351,Puerto Carreno,6.189,-67.4859,89.58,48,0,9.22,CO,2022-01-26 23:27:20
352,Harrison,30.4091,-89.0436,53.67,38,0,9.22,US,2022-01-26 23:26:39
353,Sol-Iletsk,51.1631,54.9918,15.15,99,100,3.31,RU,2022-01-26 23:27:21
354,Kuryk,43.2,51.65,39.11,66,93,14.38,KZ,2022-01-26 23:27:22
355,Nizwa,22.9333,57.5333,61.36,53,6,1.28,OM,2022-01-26 23:27:22
356,Burns Lake,54.2331,-125.7533,22.42,90,100,1.59,CA,2022-01-26 23:27:23
357,Marshfield,44.6689,-90.1718,10.38,52,0,13.8,US,2022-01-26 23:27:23
358,Hokitika,-42.7167,170.9667,64.8,45,0,6.6,NZ,2022-01-26 23:27:24
359,Huarmey,-10.0681,-78.1522,73.89,76,25,9.66,PE,2022-01-26 23:23:15
360,Zeya,53.75,127.2667,-11.67,93,5,3.0,RU,2022-01-26 23:27:24
361,Neuquen,-38.9516,-68.0591,78.69,36,0,12.66,AR,2022-01-26 23:26:48
362,Benghazi,32.1167,20.0667,54.95,55,100,17.63,LY,2022-01-26 23:27:25
363,Zakamensk,50.3741,103.2863,-13.54,99,15,3.33,RU,2022-01-26 23:27:25
364,Matara,5.9485,80.5353,71.26,87,83,3.11,LK,2022-01-26 23:27:26
365,Riachao Das Neves,-11.7461,-44.91,70.39,93,100,1.72,BR,2022-01-26 23:27:26
366,Leningradskiy,69.3833,178.4167,-26.37,89,27,3.6,RU,2022-01-26 23:24:29
367,Sumkino,58.1108,68.3244,3.99,94,99,6.11,RU,2022-01-26 23:27:27
368,Lynn Haven,30.2455,-85.6483,58.98,51,0,1.99,US,2022-01-26 23:27:27
369,Tasiilaq,65.6145,-37.6368,17.76,82,100,4.85,GL,2022-01-26 23:27:28
370,Udachnyy,66.4167,112.4,-14.8,89,78,5.21,RU,2022-01-26 23:27:28
371,Saint-Joseph,-21.3667,55.6167,70.18,66,72,7.23,RE,2022-01-26 23:27:29
372,Porto Velho,-8.7619,-63.9039,77.05,94,20,2.3,BR,2022-01-26 23:27:24
373,Mana,5.6592,-53.7767,75.38,87,78,8.66,GF,2022-01-26 23:28:30
374,Machachi,-0.5,-78.5667,53.1,96,100,3.31,EC,2022-01-26 23:24:03
375,Chapayevka,47.4711,36.3451,17.44,97,97,2.8,UA,2022-01-26 23:28:30
376,Numaligarh,26.6333,93.75,55.62,93,89,2.42,IN,2022-01-26 23:28:31
377,Teya,60.3778,92.6267,-19.88,100,20,1.68,RU,2022-01-26 23:28:32
378,Mmathubudukwane,-24.6,26.4333,74.26,69,54,4.88,BW,2022-01-26 23:28:32
379,Izumo,35.3667,132.7667,40.95,87,75,4.61,JP,2022-01-26 23:28:33
380,Anshun,26.25,105.9333,40.86,92,100,7.18,CN,2022-01-26 23:28:33
381,Ugoofaaru,5.6667,73.0,79.0,61,100,10.07,MV,2022-01-26 23:28:34
382,Kamaishi,39.2667,141.8833,23.95,67,21,8.21,JP,2022-01-26 23:28:34
383,Guozhen,34.3659,107.359,33.82,98,100,1.14,CN,2022-01-26 23:28:35
384,Villa Guerrero,18.8667,-99.65,78.49,34,2,4.9,MX,2022-01-26 23:28:35
385,Greenville,35.6127,-77.3663,36.28,56,0,3.44,US,2022-01-26 23:27:41
386,Itoman,26.1247,127.6694,66.97,75,20,3.44,JP,2022-01-26 23:28:36
387,Lasa,46.6166,10.7002,42.26,55,17,6.24,IT,2022-01-26 23:28:36
388,Geraldton,-28.7667,114.6,68.41,77,0,9.22,AU,2022-01-26 23:28:37
389,Atambua,-9.1061,124.8925,76.82,84,95,8.57,ID,2022-01-26 23:28:37
390,Hasaki,35.7333,140.8333,36.0,77,58,7.09,JP,2022-01-26 23:28:38
391,Upernavik,72.7868,-56.1549,11.34,87,87,30.4,GL,2022-01-26 23:28:38
392,Vao,-22.6667,167.4833,78.35,81,94,12.1,NC,2022-01-26 23:25:08
393,Port Blair,11.6667,92.75,77.04,78,20,1.14,IN,2022-01-26 23:23:46
394,Toritama,-8.0067,-36.0567,76.57,72,56,10.29,BR,2022-01-26 23:28:39
395,Solnechnyy,50.7214,136.6319,-4.59,99,92,2.1,RU,2022-01-26 23:28:39
396,Kulu,39.0951,33.0799,11.61,89,29,8.21,TR,2022-01-26 23:28:40
397,Blytheville,35.9273,-89.919,35.74,44,100,5.01,US,2022-01-26 23:28:40
398,Belaya Gora,68.5333,146.4167,-35.3,99,35,6.8,RU,2022-01-26 23:28:41
399,Klyuchevskiy,53.5317,119.4519,-16.44,99,70,3.4,RU,2022-01-26 23:28:41
400,Muyezerskiy,63.9333,31.65,22.69,94,100,9.15,RU,2022-01-26 23:28:42
401,Margate,51.3813,1.3862,41.88,80,37,4.0,GB,2022-01-26 23:25:15
402,Kibuye,-2.0597,29.3482,66.09,77,93,3.65,RW,2022-01-26 23:28:42
403,Tocopilla,-22.092,-70.1979,69.12,68,28,5.1,CL,2022-01-26 23:28:43
404,Papara,-3.9839,-38.7273,82.72,89,95,4.47,BR,2022-01-26 23:28:43
405,Yulara,-25.2406,130.9889,84.04,54,83,8.05,AU,2022-01-26 23:28:44
406,Kirovskiy,45.0917,133.5136,4.86,97,100,3.74,RU,2022-01-26 23:28:44
407,Aragarcas,-15.8975,-52.2508,73.87,90,75,3.51,BR,2022-01-26 23:28:45
408,Grindavik,63.8424,-22.4338,31.89,100,75,6.91,IS,2022-01-26 23:28:45
409,Itarema,-2.9248,-39.9167,79.11,83,100,12.21,BR,2022-01-26 23:28:46
410,Quibor,9.9287,-69.6201,78.39,48,53,10.31,VE,2022-01-26 23:28:46
411,Nilanga,18.1,76.7667,58.64,51,2,10.27,IN,2022-01-26 23:28:47
412,Moron,-34.6534,-58.6198,71.98,54,100,15.26,AR,2022-01-26 23:28:47
413,Olinda,-8.0089,-34.8553,82.13,78,75,9.22,BR,2022-01-26 23:28:47
414,Erdenet,49.0333,104.0833,-10.25,99,6,3.69,MN,2022-01-26 23:28:48
415,Santa Cruz,-17.8,-63.1667,87.85,55,40,11.5,BO,2022-01-26 23:28:48
416,Kununurra,-15.7667,128.7333,82.38,78,40,3.44,AU,2022-01-26 23:28:49
417,Loveland,40.3978,-105.075,42.64,51,0,1.99,US,2022-01-26 23:29:49
418,Merrill,45.1805,-89.6835,10.17,61,0,12.66,US,2022-01-26 23:26:11
419,Houma,29.5958,-90.7195,55.0,51,0,6.91,US,2022-01-26 23:29:50
420,Warwick,41.7001,-71.4162,23.29,39,0,9.22,US,2022-01-26 23:29:51
421,Faya,18.3851,42.4509,53.71,82,27,5.84,SA,2022-01-26 23:29:51
422,Salina Cruz,16.1667,-95.2,84.96,54,0,21.72,MX,2022-01-26 23:29:51
423,Kajaani,64.2273,27.7285,23.05,93,100,9.22,FI,2022-01-26 23:29:52
424,Erzin,36.9559,36.2,39.72,93,100,1.86,TR,2022-01-26 23:29:52
425,Onega,63.9061,38.1404,11.23,96,98,5.41,RU,2022-01-26 23:29:53
426,Darhan,49.4867,105.9228,-12.96,97,12,4.61,MN,2022-01-26 23:29:53
427,Nacala,-14.5428,40.6728,74.66,90,100,2.77,MZ,2022-01-26 23:29:54
428,Vangaindrano,-23.35,47.6,72.12,85,95,2.28,MG,2022-01-26 23:29:54
429,Kungurtug,50.5994,97.5228,-18.65,94,39,1.81,RU,2022-01-26 23:29:54
430,Torbay,47.6666,-52.7314,36.57,97,75,5.75,CA,2022-01-26 23:29:55
431,Sandur,15.1,76.55,71.24,66,99,8.77,IN,2022-01-26 23:29:56
432,Vilhena,-12.7406,-60.1458,73.62,94,75,11.5,BR,2022-01-26 23:29:56
433,Xunchang,28.4543,104.715,45.79,94,100,2.82,CN,2022-01-26 23:29:57
434,Molina,-35.1167,-71.2833,80.33,39,0,10.36,CL,2022-01-26 23:29:57
435,Yar-Sale,66.8333,70.8333,5.29,94,98,11.61,RU,2022-01-26 23:29:58
436,Gien,47.6933,2.6309,30.42,91,7,1.23,FR,2022-01-26 23:29:58
437,Tommot,58.9564,126.2925,-1.55,96,100,10.36,RU,2022-01-26 23:29:59
438,Conroe,30.3119,-95.456,55.81,55,0,0.0,US,2022-01-26 23:29:59
439,San Cristobal,7.7669,-72.225,75.38,83,100,2.57,VE,2022-01-26 23:29:02
440,Ewa Beach,21.3156,-158.0072,81.01,53,75,11.01,US,2022-01-26 23:30:00
441,Kasongo,-4.45,26.6667,66.85,98,100,3.22,CD,2022-01-26 23:30:01
442,Ukiah,39.1502,-123.2078,67.51,30,0,0.0,US,2022-01-26 23:30:02
443,Kamenka,51.3223,42.7678,0.61,100,99,4.81,RU,2022-01-26 23:30:03
444,Kloulklubed,7.0419,134.2556,79.3,81,93,17.92,PW,2022-01-26 23:30:04
445,Asyut,27.181,31.1837,42.89,53,1,8.03,EG,2022-01-26 23:30:05
446,Lufilufi,-13.8745,-171.5986,89.38,77,35,15.1,WS,2022-01-26 23:30:06
447,Ahipara,-35.1667,173.1667,72.7,57,74,15.19,NZ,2022-01-26 23:30:07
448,Lat Yao,15.751,99.7893,76.51,51,5,1.95,TH,2022-01-26 23:30:08
449,Sabha,27.0377,14.4283,41.85,46,25,9.42,LY,2022-01-26 23:30:08
450,Noumea,-22.2763,166.4572,85.98,99,89,14.03,NC,2022-01-26 23:30:09
451,Bubaque,11.2833,-15.8333,78.46,63,56,9.26,GW,2022-01-26 23:30:09
452,Alice Springs,-23.7,133.8833,83.75,65,75,6.91,AU,2022-01-26 23:30:10
453,Te Anau,-45.4167,167.7167,58.62,48,47,4.43,NZ,2022-01-26 23:30:10
454,Chuy,-33.6971,-53.4616,70.14,92,98,9.44,UY,2022-01-26 23:26:01
455,Porbandar,21.6422,69.6093,61.3,39,3,11.97,IN,2022-01-26 23:30:11
456,Iqaluit,63.7506,-68.5145,-20.47,69,20,5.75,CA,2022-01-26 23:30:11
457,Beidao,34.5686,105.8933,30.13,94,100,1.34,CN,2022-01-26 23:30:12
458,Contamana,-7.3333,-75.0167,75.88,74,93,2.24,PE,2022-01-26 23:30:12
459,Bridgeton,39.4273,-75.2341,27.05,43,0,3.44,US,2022-01-26 23:30:13
460,Sirjan,29.452,55.6814,45.79,53,0,7.11,IR,2022-01-26 23:30:13
461,Bitung,1.4451,125.1824,77.85,74,76,4.54,ID,2022-01-26 23:30:14
462,Dryden,49.7833,-92.7503,17.89,86,100,11.5,CA,2022-01-26 23:30:30
463,Caravelas,-17.7125,-39.2481,75.29,91,54,4.79,BR,2022-01-26 23:31:15
464,Dakar,14.6937,-17.4441,73.53,78,0,9.22,SN,2022-01-26 23:31:15
465,Coquimbo,-29.9533,-71.3436,64.13,72,0,12.66,CL,2022-01-26 23:27:49
466,Zwedru,6.0667,-8.1281,70.83,94,1,3.27,LR,2022-01-26 23:31:16
467,Lebedinyy,58.5167,125.5167,-8.03,99,100,4.83,RU,2022-01-26 23:31:17
468,Tortoli,39.9256,9.6572,46.22,81,0,2.3,IT,2022-01-26 23:31:17
469,Kencong,-8.2833,113.3667,78.31,88,100,2.37,ID,2022-01-26 23:31:17
470,Matay,28.419,30.7792,43.77,57,1,7.67,EG,2022-01-26 23:31:18
471,Pangoa,-12.1167,-73.0,70.05,97,100,2.08,PE,2022-01-26 23:31:18
472,Corrales,35.2378,-106.6067,45.05,50,40,1.01,US,2022-01-26 23:29:53
473,Laiyang,36.9758,120.7136,29.03,55,64,4.79,CN,2022-01-26 23:31:19
474,Hualmay,-11.0964,-77.6139,72.12,80,69,8.79,PE,2022-01-26 23:31:20
475,Mazagao,-0.115,-51.2894,80.65,97,100,3.4,BR,2022-01-26 23:31:20
476,Antalaha,-14.9003,50.2788,72.07,83,44,6.91,MG,2022-01-26 23:31:21
477,Santiago,-33.4569,-70.6483,81.18,38,0,8.05,CL,2022-01-26 23:27:15
478,Luang Prabang,19.8856,102.1347,58.64,81,0,0.67,LA,2022-01-26 23:31:22
479,Poienesti,46.6167,27.5333,31.75,98,98,2.91,RO,2022-01-26 23:31:22
480,Goderich,43.7501,-81.7165,16.12,57,93,12.66,CA,2022-01-26 23:30:30
481,Mayo,38.8876,-76.5119,30.24,44,40,5.01,US,2022-01-26 23:31:23
482,Sobolevo,54.4299,31.8996,9.09,99,100,6.08,RU,2022-01-26 23:31:23
483,Birin,26.8865,88.0718,38.35,70,6,4.81,NP,2022-01-26 23:31:24
484,Laukaa,58.7372,29.8453,21.42,91,100,9.31,RU,2022-01-26 23:31:24
485,Hecun,36.5333,114.1111,27.54,72,99,2.84,CN,2022-01-26 23:31:25
486,Vardo,70.3705,31.1107,25.81,71,54,14.63,NO,2022-01-26 23:31:25
487,Redding,40.5865,-122.3917,65.97,23,0,0.0,US,2022-01-26 23:29:48
488,Orchard Homes,46.8633,-114.0484,33.85,75,0,1.01,US,2022-01-26 23:31:26
489,Alta Floresta,-9.8756,-56.0861,72.09,96,100,3.62,BR,2022-01-26 23:31:26
490,Gilbues,-9.8317,-45.3439,72.75,87,83,3.51,BR,2022-01-26 23:31:27
491,Muramatsu,37.6833,139.1833,38.46,69,100,12.06,JP,2022-01-26 23:31:27
492,Maihar,24.2667,80.75,48.13,70,0,2.06,IN,2022-01-26 23:31:28
493,Tezu,27.9167,96.1667,55.02,80,94,1.25,IN,2022-01-26 23:31:28
494,Sorkjosen,69.8,20.9333,24.48,72,98,5.97,NO,2022-01-26 23:31:28
495,Skeldon,5.8833,-57.1333,73.6,84,58,5.14,GY,2022-01-26 23:31:29
496,Gazanjyk,39.2446,55.5154,42.55,48,64,10.16,TM,2022-01-26 23:31:29
497,Chimore,-16.9833,-65.1333,79.79,74,100,2.17,BO,2022-01-26 23:31:30
498,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,74.07,97,96,1.16,BR,2022-01-26 23:31:30
499,Kruszwica,52.6756,18.3313,36.32,100,100,16.82,PL,2022-01-26 23:31:31
500,Manzanillo,20.3433,-77.1167,75.18,78,0,4.29,CU,2022-01-26 23:31:31
501,Gol,60.7014,8.9457,26.46,95,91,2.04,NO,2022-01-26 23:31:31
502,Kalmunai,7.4167,81.8167,72.01,77,66,4.97,LK,2022-01-26 23:31:32
503,Haines Junction,60.7522,-137.5108,19.35,79,100,1.14,CA,2022-01-26 23:31:32
504,Wad Rawah,15.1603,33.1397,64.45,14,20,21.09,SD,2022-01-26 23:31:33
505,Song Phi Nong,14.2241,100.0209,79.99,81,50,4.38,TH,2022-01-26 23:31:33
506,Lira,2.235,32.9097,70.56,35,11,6.8,UG,2022-01-26 23:31:34
507,Pinotepa Nacional,16.3167,-98.0167,79.68,60,0,5.14,MX,2022-01-26 23:31:34
508,Ormara,25.2088,64.6357,65.88,44,0,4.36,PK,2022-01-26 23:32:35
509,Brandfort,-28.7001,26.4597,68.04,52,98,7.72,ZA,2022-01-26 23:32:35
510,Komsomolets,53.7453,62.0708,11.97,93,100,10.25,KZ,2022-01-26 23:32:36
511,Salinopolis,-0.6136,-47.3561,79.38,81,98,8.63,BR,2022-01-26 23:32:37
512,Warrnambool,-38.3833,142.4833,82.81,74,70,5.01,AU,2022-01-26 23:32:37
513,Suhbaatar,50.2314,106.2078,-20.54,100,71,1.54,MN,2022-01-26 23:32:38
514,Nokia,61.4667,23.5,31.98,94,100,8.05,FI,2022-01-26 23:28:58
515,Hailey,43.5196,-114.3153,19.26,71,0,9.22,US,2022-01-26 23:32:39
516,Yerofey Pavlovich,53.9667,121.9667,-14.66,96,37,3.89,RU,2022-01-26 23:32:40
517,Riyadh,24.6877,46.7219,62.74,29,0,13.76,SA,2022-01-26 23:32:41
518,Tombouctou,20.0,-3.0,67.69,14,88,9.53,ML,2022-01-26 23:32:41
519,Sioux Lookout,50.1001,-91.917,17.98,92,100,4.61,CA,2022-01-26 23:32:42
520,Moroto,2.5345,34.6666,66.74,48,0,3.31,UG,2022-01-26 23:32:42
521,Akdepe,42.0551,59.3788,19.49,72,6,10.83,TM,2022-01-26 23:32:43
522,Hirtshals,57.5881,9.9592,42.85,93,100,27.31,DK,2022-01-26 23:32:43
523,Ust-Nera,64.5667,143.2,-38.74,97,67,1.97,RU,2022-01-26 23:32:43
524,Copiapo,-27.3667,-70.3333,70.86,58,0,5.21,CL,2022-01-26 23:32:44
525,Mirnyy,62.5353,113.9611,-13.77,83,95,7.0,RU,2022-01-26 23:32:44
526,Staryy Nadym,65.6118,72.6842,0.63,97,96,10.22,RU,2022-01-26 23:32:45
527,Sabinas Hidalgo,26.5,-100.1667,60.26,61,92,6.42,MX,2022-01-26 23:32:45
528,Taga,46.95,24.05,27.32,97,99,1.68,RO,2022-01-26 23:32:46
529,Morgan City,29.6994,-91.2068,53.6,43,0,5.75,US,2022-01-26 23:32:46
530,Harper,4.375,-7.7169,78.67,79,21,7.23,LR,2022-01-26 23:32:47
531,Gympie,-26.1898,152.665,75.31,83,100,6.29,AU,2022-01-26 23:32:47
532,Hami,42.8,93.45,21.34,46,5,0.18,CN,2022-01-26 23:32:47
533,Prince Rupert,54.3161,-130.3201,39.29,87,0,2.3,CA,2022-01-26 23:32:48
534,Namibe,-15.1961,12.1522,76.24,81,100,4.5,AO,2022-01-26 23:32:48
535,Semporna,4.4818,118.6112,75.4,86,99,1.99,MY,2022-01-26 23:32:49
536,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.93,80,18,8.66,BR,2022-01-26 23:32:49
537,Calabar,4.9517,8.322,76.66,78,2,0.51,NG,2022-01-26 23:32:50
538,Qaqortoq,60.7167,-46.0333,19.9,75,90,16.15,GL,2022-01-26 23:32:50
539,Tari,12.4086,4.4914,67.77,18,0,13.29,NG,2022-01-26 23:32:51
540,Zhezkazgan,47.8043,67.7144,-2.42,100,74,5.01,KZ,2022-01-26 23:32:51
541,Baft,29.234,56.6057,41.14,41,0,4.99,IR,2022-01-26 23:32:52
542,Corralillo,22.9819,-80.5856,75.25,77,40,5.82,CU,2022-01-26 23:32:52
543,Allada,6.6655,2.1514,75.96,81,0,4.94,BJ,2022-01-26 23:32:53
544,Raton,36.9034,-104.4391,43.14,66,0,3.44,US,2022-01-26 23:32:53
545,Maumere,-8.6199,122.2111,81.41,81,99,10.76,ID,2022-01-26 23:32:54
546,Samarai,-10.6167,150.6667,84.6,72,99,2.42,PG,2022-01-26 23:32:54
547,Brewster,41.3973,-73.6171,24.3,51,0,9.22,US,2022-01-26 23:32:55
548,Lashio,22.9333,97.75,50.99,98,53,1.05,MM,2022-01-26 23:32:55
549,Severnyy,50.677,36.5532,-4.18,100,98,4.27,RU,2022-01-26 23:32:56
550,Smoky Lake,54.1169,-112.4686,33.49,86,99,14.29,CA,2022-01-26 23:32:56
551,Rock Springs,41.5875,-109.2029,30.04,52,100,4.0,US,2022-01-26 23:29:46
552,Vokhtoga,58.8147,41.0461,-3.24,100,100,3.24,RU,2022-01-26 23:32:57
553,College,64.8569,-147.8028,0.66,79,20,0.0,US,2022-01-26 23:32:57
554,Lata,40.1629,-8.3327,50.41,81,37,4.52,PT,2022-01-26 23:33:58
555,North Branch,45.5113,-92.9802,22.96,81,100,16.87,US,2022-01-26 23:33:59
556,Becerril,9.7041,-73.2793,82.78,55,93,6.2,CO,2022-01-26 23:33:59
557,Manama,26.2154,50.5832,66.18,53,0,5.75,BH,2022-01-26 23:33:59
558,Neiafu,-18.65,-173.9833,86.68,70,20,4.61,TO,2022-01-26 23:34:00
559,Podyuga,61.095,40.8647,-3.24,100,100,3.58,RU,2022-01-26 23:34:00
560,Lazaro Cardenas,17.9583,-102.2,80.73,62,58,6.91,MX,2022-01-26 23:30:02
561,Homer,59.6425,-151.5483,28.27,85,100,10.36,US,2022-01-26 23:34:01
562,Zhigansk,66.7697,123.3711,-24.36,100,96,4.45,RU,2022-01-26 23:34:02
563,Hoquiam,46.9809,-123.8893,55.02,66,0,12.66,US,2022-01-26 23:34:03
564,Guaratuba,-25.8828,-48.5747,80.8,92,71,4.61,BR,2022-01-26 23:33:30
565,Kokopo,-4.352,152.2633,84.63,70,99,6.44,PG,2022-01-26 23:34:04
566,Leiyang,26.4024,112.8591,40.44,94,100,6.69,CN,2022-01-26 23:34:05
567,Vermillion,42.7794,-96.9292,41.02,53,100,16.4,US,2022-01-26 23:31:44
568,Matagami,49.7502,-77.6328,-5.69,71,0,17.27,CA,2022-01-26 23:34:05
569,Soc Trang,9.6033,105.98,73.36,87,44,3.8,VN,2022-01-26 23:34:06
570,Rayachoti,14.05,78.75,67.53,90,14,4.72,IN,2022-01-26 23:34:06
571,Ulladulla,-35.35,150.4667,76.1,54,37,11.43,AU,2022-01-26 23:34:07
572,Patacamaya,-17.2333,-67.9167,52.3,69,88,7.25,BO,2022-01-26 23:34:07
573,Ilek,51.5271,53.3831,2.17,100,92,2.15,RU,2022-01-26 23:34:08
574,Tucuman,-26.8241,-65.2226,71.6,88,75,8.05,AR,2022-01-26 23:34:08
575,Pingliang,35.5392,106.6861,23.56,78,100,5.59,CN,2022-01-26 23:32:59
576,Tayshet,55.9342,98.0044,4.75,96,100,3.02,RU,2022-01-26 23:34:09
577,Hun,29.1268,15.9477,43.32,58,3,3.42,LY,2022-01-26 23:34:10
578,Eisenerz,47.5333,14.8833,28.2,98,79,4.72,AT,2022-01-26 23:34:10
579,Misratah,32.3754,15.0925,54.36,60,78,10.67,LY,2022-01-26 23:34:11
580,Lubango,-14.9172,13.4925,60.93,90,100,2.84,AO,2022-01-26 23:34:11
581,Waipawa,-41.4122,175.5153,59.94,55,92,19.28,NZ,2022-01-26 23:34:12
582,Wyndham,37.6985,-77.6125,31.98,53,0,1.01,US,2022-01-26 23:34:13
583,Tongzhou,39.9053,116.5994,23.11,46,0,6.71,CN,2022-01-26 23:34:13
584,Dubbo,-32.25,148.6167,73.53,64,100,14.97,AU,2022-01-26 23:33:19
585,Sangar,63.9242,127.4739,-21.41,93,100,3.98,RU,2022-01-26 23:34:14
586,Orocue,4.7912,-71.3354,88.36,37,93,4.92,CO,2022-01-26 23:34:15
587,Bac Lieu,9.285,105.7244,76.06,84,50,6.91,VN,2022-01-26 23:34:16
588,Sao Lourenco Do Oeste,-26.3592,-52.8511,80.71,90,84,4.65,BR,2022-01-26 23:30:36
589,Havoysund,70.9963,24.6622,31.08,76,100,5.64,NO,2022-01-26 23:34:16
590,Kudahuvadhoo,2.6708,72.8944,80.08,68,96,15.46,MV,2022-01-26 23:34:17
